CompanyName,TypeOfLaptop,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
Asus,NoteBook,17.92836011481235,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,8GB,256GB eMMC,Intel Iris Xe Graphics,Windows 11,2.8461715091416866,57198.88584423391
Apple,Gaming,17.4650491059172,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,6TB HDD,Intel Iris Xe Graphics,macOS,3.8735571171478393,42020.9025532697
hp,UltraBook,15.62092825731265,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,8GB,512GB eMMC,NVIDIA GeForce GTX 1650,Windows 10,2.563493515534355,45847.89110310801
Dell,UltraBook,12.085334495238882,Full HD,Intel Core i9,4GB,128GB SSD,AMD Radeon RX 5600M,macOS,4.572986711719055,42784.747527830266
MSI,WorkStation,17.861872031344774,4K,Intel Atom x5-Z8550,12GB,128GB PCIe SSD,AMD Radeon RX 5600M,Linux,2.3844523772087918,63725.44547262256
hp,WorkStation,12.148022900162214,HD 1920x1080 ,Intel Core i7,12GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,4.892738580130137,79099.23167789324
lenevo,UltraBook,13.809079927408334,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,16GB,2TB NVMe SSD,AMD Radeon RX 5600M,Windows 11,4.724507848398813,62095.46792697914
Chuwi,UltraBook,17.420436472755878,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,2TB HDD,NVIDIA GeForce GTX 1650,Linux,4.537482044109001,59022.90772118204
MSI,NoteBook,14.834664602212484,HD 1920x1080 ,AMD Ryzen 7,4GB,256GB SSD,NVIDIA GeForce GTX 1650,No OS,4.736558887259173,65150.91494064323
hp,UltraBook,13.768789760013021,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,8GB,256GB Flash Storage,Intel Iris Xe Graphics,Linux,3.052824035526735,58577.00359247551
lenevo,WorkStation,17.722193482465453,Full HD,AMD Ryzen 7,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.992773590138122,34890.83432918016
MSI,2 in 1 Convertible,16.036191035585695,2K,AMD Ryzen 7,16GB,6TB HDD,Intel Iris Xe Graphics,Windows 10,2.60561386751259,42931.56602515222
hp,Gaming,11.345022307204305,Full HD,AMD A9-Series 9420,4GB,1TB NVMe SSD,Intel Iris Xe Graphics,Linux,2.254856967020863,63759.17388652562
Chuwi,WorkStation,15.10302425442971,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,8GB,1TB HDD,Intel Iris Xe Graphics,Windows 11,2.6850757514911296,58502.691401850316
Microsoft,NoteBook,16.808821782771446,Full HD,Intel Core i7,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,No OS,4.1909885040062544,53567.44525152123
Microsoft,UltraBook,17.787228675584423,2K,AMD A9-Series 9420,16GB,2TB HDD,NVIDIA GeForce GTX 1650,Linux,4.922672951095008,50899.423269111096
Asus,Business Laptop,12.850770460021186,2K,AMD Ryzen 5,4GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,3.965096081064894,64083.690737992845
Apple,Business Laptop,14.625513492381184,Full HD,Intel Core i5,16GB,128GB PCIe SSD,Intel Iris Xe Graphics,Linux,2.3391911523912565,56479.54919572605
Acer,WorkStation,17.015274678843607,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,16GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,4.544399173242313,37755.97108679346
Apple,Gaming,16.645048502497858,2K,AMD Ryzen 7,4GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,3.476774276401189,46607.870878114074
lenevo,2 in 1 Convertible,11.20258849270405,Full HD,Intel Core i7,12GB,1TB SSHD,AMD Radeon RX 5600M,Windows 10,4.889201705279355,37304.88935417497
Acer,2 in 1 Convertible,17.631533027181124,2K,Intel Celeron Dual Core 3855U ,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,No OS,4.006799753343746,47239.515766323064
Microsoft,Business Laptop,14.45127862604102,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,6TB HDD,AMD Radeon RX 5600M,macOS,2.060137358275327,61145.091584616486
Apple,WorkStation,15.936227905640308,2K,Intel Pentium Quad Core N4200,4GB,256GB SSD,NVIDIA GeForce GTX 1650,No OS,4.790137057343438,37585.877215503846
Dell,Gaming,13.291487838838906,4K,Intel Core i5,8GB,512GB SSD,AMD Radeon RX 5600M,No OS,2.2816401814061837,90577.88336125918
Acer,2 in 1 Convertible,16.76606319997762,HD 1920x1080 ,Intel Core i9,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.274655676580564,59420.22320257934
hp,UltraBook,14.824210201687867,Full HD,Intel Core i7,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Windows 10,3.2714464213553605,58496.49308345509
hp,Gaming,11.50728531089316,4K,Intel Atom x5-Z8550,8GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,4.918883721921592,68137.25542195863
hp,UltraBook,12.98083845082852,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Linux,3.389721823811189,70070.94251018524
Apple,NoteBook,16.549041190190955,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,4GB,512GB SSD,NVIDIA GeForce GTX 1650,No OS,3.0368392001851703,41766.82203348861
lenevo,NoteBook,12.36536286335058,4K,Intel Pentium Quad Core N4200,8GB,6TB HDD,AMD Radeon RX 5600M,Windows 10,2.3918456190023427,68974.48878173818
lenevo,NoteBook,16.092122111671003,Full HD,Intel Pentium Quad Core N4200,4GB,1TB HDD,Intel Iris Xe Graphics,macOS,4.996384446244288,39417.24737785853
MSI,2 in 1 Convertible,14.357845280556875,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,16GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,3.2208369608695273,51667.64357016707
hp,2 in 1 Convertible,14.679301397264553,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,4.970377084035519,45834.03958485329
Acer,Business Laptop,11.786959170723621,HD 1920x1080 ,Intel Core i7,4GB,256GB eMMC,AMD Radeon RX 5600M,macOS,3.517720568320631,43944.7562125995
Acer,Gaming,13.354655198805892,2K,Intel Celeron Dual Core 3855U ,16GB,1TB HDD,AMD Radeon RX 5600M,Linux,4.842874607873784,59239.92096780038
MSI,WorkStation,16.197687220622534,4K,Intel Core i9,8GB,512GB eMMC,AMD Radeon RX 5600M,Windows 11,4.539556720187163,61535.04056417086
MSI,WorkStation,17.13919427785667,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,4.3631862862199915,37569.36388968865
Apple,WorkStation,12.60851258226986,HD 1920x1080 ,Intel Pentium Quad Core N4200,16GB,1TB HDD,AMD Radeon RX 5600M,No OS,3.850192559430875,63700.30831805919
Chuwi,2 in 1 Convertible,16.758910207841968,2K,AMD A9-Series 9420,12GB,512GB eMMC,AMD Radeon RX 5600M,Windows 10,3.484070741523437,66567.32339080202
Apple,UltraBook,16.99846052468342,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,16GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 10,3.5783558444992813,54003.30457227367
Apple,2 in 1 Convertible,13.97089754659864,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,12GB,6TB HDD,AMD Radeon RX 5600M,macOS,3.2463643275860896,58312.75593924936
Acer,2 in 1 Convertible,12.249985809628116,4K,AMD A9-Series 9420,4GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Linux,3.7481564899045154,32218.200339890067
Acer,UltraBook,15.589756136737362,4K,AMD Ryzen 5,8GB,512GB SSD,NVIDIA GeForce GTX 1650,Linux,2.777996681716625,67200.41713300327
hp,NoteBook,11.471885585864275,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,12GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 10,2.0566959731388383,74865.4214496147
Asus,Gaming,13.0443516165364,Full HD,Intel Atom x5-Z8550,8GB,512GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,3.3393632559204143,62788.2671823994
Acer,Gaming,14.655049733388974,4K,AMD Ryzen 5,16GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,2.3684594199687004,32610.000601039003
hp,NoteBook,12.873017749723136,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,16GB,128GB SSD,Intel Iris Xe Graphics,Windows 10,3.042401729553604,35039.68662235029
MSI,2 in 1 Convertible,15.36898992035844,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,4GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.7457699929930395,40737.82942730738
lenevo,NoteBook,14.26489935432765,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,16GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Windows 10,2.944708593045455,33047.77067609929
Apple,NoteBook,14.624684918423812,HD 1920x1080 ,Intel Pentium Quad Core N4200,4GB,128GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.714933343080634,69007.33984346766
MSI,WorkStation,11.488139017073143,HD 1920x1080 ,AMD Ryzen 7,16GB,1TB SSHD,AMD Radeon RX 5600M,Windows 10,2.8083039043101374,43555.83916693053
lenevo,Business Laptop,12.810730125613754,4K,Intel Xeon E3-1505M ,16GB,2TB NVMe SSD,Intel Iris Xe Graphics,No OS,3.577808985486034,64248.35877073564
Dell,WorkStation,12.562324105607749,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,16GB,4TB HDD,AMD Radeon RX 5600M,Windows 10,3.933976652379477,59046.41218427212
Chuwi,WorkStation,11.067866348001445,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,16GB,1TB SSHD,Intel Iris Xe Graphics,Windows 10,4.26977335140443,41573.86931433249
Asus,NoteBook,15.178116708826145,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,1TB HDD,Intel Iris Xe Graphics,macOS,2.1915827936270666,49544.20716613752
MSI,NoteBook,14.729529478132266,IPS Panel Retina Display 2560x1600,Intel Core i9,16GB,256GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,2.418574162815677,37203.41850011166
Acer,NoteBook,16.114525614084844,Full HD,Intel Core i5,4GB,1TB Fusion Drive,AMD Radeon RX 5600M,Windows 10,4.516960791676421,68496.14802959256
hp,Gaming,16.19681708177322,Full HD,Intel Celeron Dual Core 3855U ,16GB,256GB SSD,Intel Iris Xe Graphics,macOS,2.4559660892509845,35120.54803632027
Asus,UltraBook,11.647838736216459,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,16GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,4.532913416064415,30007.71901195213
Chuwi,2 in 1 Convertible,12.924198928455194,Full HD,Intel Xeon E3-1505M ,16GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.9543764622988284,52615.567249643835
Asus,Business Laptop,15.737555465840419,HD 1920x1080 ,Intel Core i9,16GB,512GB NVMe SSD,Intel Iris Xe Graphics,Linux,3.970769549576186,65814.69514799211
lenevo,Gaming,15.099852302892653,HD 1920x1080 ,Intel Core i9,4GB,2TB HDD,AMD Radeon RX 5600M,Linux,2.35060443222671,69535.88741043754
Acer,2 in 1 Convertible,11.476364698034402,IPS Panel Retina Display 2560x1600,Intel Core i9,16GB,1TB NVMe SSD,AMD Radeon RX 5600M,Linux,4.730584723601803,37538.13154994149
hp,NoteBook,12.05131045229825,HD 1920x1080 ,Intel Core i9,16GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,4.052796434505927,44149.13039111023
Chuwi,NoteBook,11.804542481910765,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,8GB,128GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.353839356485872,58236.711254607246
Asus,Gaming,17.521516648137343,2K,AMD Ryzen 5,4GB,512GB eMMC,AMD Radeon RX 5600M,Linux,4.7366987099230915,68718.12086972452
Apple,2 in 1 Convertible,16.707027363806297,2K,AMD Ryzen 5,16GB,128GB SSD,Intel Iris Xe Graphics,Linux,4.223794640983545,39378.6015697508
hp,UltraBook,13.008773450790436,Full HD,Intel Pentium Quad Core N4200,8GB,256GB Flash Storage,AMD Radeon RX 5600M,Windows 11,4.148979667158099,36189.75051583871
Microsoft,Gaming,13.901625381058267,Full HD,Intel Atom x5-Z8550,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,macOS,4.677558740941768,52784.070284884816
Asus,Gaming,12.860413216645888,4K,Intel Pentium Quad Core N4200,8GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 11,4.837432747411543,41952.54634389053
Apple,NoteBook,17.959932501537175,2K,Intel Atom x5-Z8550,12GB,256GB SSD,AMD Radeon RX 5600M,Linux,4.692348945331968,32736.02572266083
Chuwi,2 in 1 Convertible,13.717442131723658,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,16GB,2TB HDD,Intel Iris Xe Graphics,Windows 11,4.681927469518071,32027.682128534387
MSI,NoteBook,13.086764751308953,Full HD,Intel Core i7,16GB,256GB SSD,NVIDIA GeForce GTX 1650,Windows 10,3.358512060748128,63572.348190615165
Dell,NoteBook,13.20935711784512,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,8GB,256GB eMMC,AMD Radeon RX 5600M,macOS,2.8840004888277946,82484.6122064052
Chuwi,Gaming,11.191895170701931,HD 1920x1080 ,AMD Ryzen 7,8GB,1TB SSHD,Intel Iris Xe Graphics,macOS,4.925504981936993,30902.0410341411
hp,NoteBook,12.220261951158006,2K,Intel Core i7,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,2.0930952707370714,69193.20435612644
Apple,2 in 1 Convertible,11.018665172400198,2K,Intel Pentium Quad Core N4200,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,No OS,3.946794020913331,66694.30939779653
Acer,UltraBook,14.663752661481247,Full HD,Intel Pentium Quad Core N4200,12GB,256GB SSD,AMD Radeon RX 5600M,Linux,2.5474951552002265,35078.31619824445
Microsoft,NoteBook,16.02960191255024,HD 1920x1080 ,Intel Pentium Quad Core N4200,8GB,1TB HDD,NVIDIA GeForce GTX 1650,Linux,4.979907962241262,57623.94394100743
Dell,2 in 1 Convertible,15.907415226698522,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,4TB HDD,Intel Iris Xe Graphics,Windows 10,4.965157979096658,84956.54121123912
Microsoft,WorkStation,15.62239853907934,HD 1920x1080 ,AMD Ryzen 7,8GB,1TB HDD,Intel Iris Xe Graphics,No OS,4.2111567507883025,54164.376978892804
hp,Gaming,14.820375948812181,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,4GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,2.759526507328641,34920.17943973567
MSI,Business Laptop,12.968598021968665,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,12GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.526846932809391,42236.331276219506
Microsoft,Business Laptop,17.86634593176315,Full HD,Intel Core i5,16GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 10,2.366777504090986,65746.0691475777
hp,UltraBook,12.395968146674853,4K,AMD Ryzen 5,4GB,4TB HDD,Intel Iris Xe Graphics,macOS,4.571296962262086,61212.206831584954
Dell,UltraBook,13.261333755584948,4K,Intel Core i9,8GB,1TB HDD,AMD Radeon RX 5600M,Windows 11,4.6829093699310675,66386.99407735525
hp,Gaming,13.386103018433607,4K,Intel Pentium Quad Core N4200,16GB,6TB HDD,AMD Radeon RX 5600M,Linux,4.9771447548218175,69561.00692673666
hp,Gaming,16.358281622714234,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 10,2.088544339048562,45027.28809658561
Microsoft,WorkStation,14.632974565042154,Full HD,AMD Ryzen 7,12GB,512GB eMMC,Intel Iris Xe Graphics,Windows 10,2.802979224006265,67590.33264293804
Apple,UltraBook,17.304430924319924,4K,AMD Ryzen 5,16GB,1TB HDD,Intel Iris Xe Graphics,No OS,3.6904843299288004,39550.38876089896
lenevo,NoteBook,14.276171260252758,2K,Intel Core i7,16GB,1TB NVMe SSD,Intel Iris Xe Graphics,macOS,2.1027691683171015,47875.45900336321
hp,Business Laptop,15.72122584241093,4K,Intel Xeon E3-1505M ,16GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,3.4495387120771217,66565.85316978554
hp,WorkStation,13.14905743486683,4K,AMD A9-Series 9420,12GB,128GB SSD,Intel Iris Xe Graphics,Linux,4.817404556483356,65403.44287064369
Chuwi,Gaming,17.786843764227154,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,4GB,256GB Flash Storage,AMD Radeon RX 5600M,Windows 11,3.723692677035644,38553.8274499217
Chuwi,NoteBook,14.873932668415502,Full HD,Intel Xeon E3-1505M ,8GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.688884168679958,58562.6100659859
Acer,UltraBook,11.491810762933946,Full HD,Intel Core i9,8GB,6TB HDD,AMD Radeon RX 5600M,Linux,2.646570895246178,39267.05166526473
Acer,Business Laptop,12.512048536311703,4K,Intel Xeon E3-1505M ,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,macOS,2.149367679729779,32877.27261025782
Apple,Gaming,13.643652018961449,HD 1920x1080 ,Intel Atom x5-Z8550,4GB,256GB PCIe SSD,Intel Iris Xe Graphics,No OS,3.3301895212788133,39885.17473569806
MSI,UltraBook,13.211645681487786,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,16GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,3.4973274859636403,37489.710584163004
MSI,Gaming,14.654663048906645,2K,Intel Atom x5-Z8550,12GB,2TB SATA SSD,AMD Radeon RX 5600M,No OS,3.7007289071283904,34392.458573951226
hp,Business Laptop,16.518823344133153,IPS Panel Retina Display 2560x1600,Intel Core i7,16GB,2TB HDD,AMD Radeon RX 5600M,No OS,3.566755591087415,43919.8902008217
hp,NoteBook,13.59680042983563,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,16GB,1TB Fusion Drive,AMD Radeon RX 5600M,Linux,4.479406544368136,48388.68308070149
Asus,WorkStation,16.970426156523352,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,16GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 10,2.7683274121552497,54062.08021307249
Apple,UltraBook,12.379256138708856,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,8GB,256GB eMMC,Intel Iris Xe Graphics,No OS,3.089511575233642,32413.45241335255
Microsoft,2 in 1 Convertible,13.212879064383362,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,16GB,1TB NVMe SSD,AMD Radeon RX 5600M,No OS,2.4276367957052667,40653.018576653674
MSI,WorkStation,14.270545800518764,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,No OS,4.061985974698343,46936.668257699304
Microsoft,WorkStation,17.285785273670648,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,16GB,128GB PCIe SSD,AMD Radeon RX 5600M,No OS,2.7552355751030495,38088.61589641491
Dell,NoteBook,14.845352070752803,2K,AMD Ryzen 7,4GB,256GB PCIe SSD,Intel Iris Xe Graphics,Linux,2.8086983301848276,62183.77988954217
hp,UltraBook,15.317754728306223,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,3.204661672791245,63921.49591976369
Asus,WorkStation,16.81612478958595,Full HD,Intel Xeon E3-1505M ,16GB,1TB SSHD,Intel Iris Xe Graphics,No OS,2.746452011966353,31039.24552964269
Asus,NoteBook,11.099099003645394,HD 1920x1080 ,Intel Atom x5-Z8550,4GB,6TB HDD,NVIDIA GeForce GTX 1650,No OS,2.6597393611004585,65559.04613061523
Apple,2 in 1 Convertible,17.43469151605626,2K,AMD Ryzen 5,8GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,3.9620865260778775,67730.6287892841
Apple,WorkStation,11.825861609081992,2K,Intel Core i5,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 11,4.359093492811619,56998.74539491521
Acer,UltraBook,13.178242740501588,4K,Intel Pentium Quad Core N4200,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 10,3.667579036078515,33403.752562108624
Asus,UltraBook,14.622908937594838,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,8GB,256GB PCIe SSD,Intel Iris Xe Graphics,No OS,4.088336850269382,60069.25619679449
Asus,NoteBook,15.809826011974128,Full HD,AMD Ryzen 5,8GB,4TB HDD,AMD Radeon RX 5600M,macOS,4.648811292151396,31930.177499879348
lenevo,2 in 1 Convertible,15.118607606710675,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,16GB,1TB HDD,Intel Iris Xe Graphics,Linux,4.188359887230806,55360.60931058401
Microsoft,WorkStation,13.795614139587236,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,4GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,4.960388066814957,67932.25910219384
Microsoft,UltraBook,17.599139718688875,2K,AMD A9-Series 9420,8GB,512GB SSD,AMD Radeon RX 5600M,Windows 11,4.924712340699998,35381.49511247063
Microsoft,Gaming,15.005666801822365,2K,Intel Celeron Dual Core 3855U ,16GB,2TB HDD,AMD Radeon RX 5600M,Linux,2.866403769790293,51006.82688740123
Microsoft,NoteBook,16.05398399189215,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,2TB HDD,NVIDIA GeForce GTX 1650,Linux,4.615162735494323,47161.83312679271
MSI,Business Laptop,15.734999650355952,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,16GB,1TB SSHD,AMD Radeon RX 5600M,Windows 11,4.351122189272877,53972.70832576802
lenevo,UltraBook,11.907036458219844,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,4GB,512GB eMMC,AMD Radeon RX 5600M,Linux,2.5639942284798676,52661.19407476515
lenevo,NoteBook,12.55381508044679,HD 1920x1080 ,AMD A9-Series 9420,4GB,256GB SSD,NVIDIA GeForce GTX 1650,No OS,4.9847164030986555,54576.78536842657
lenevo,UltraBook,14.982665447795485,2K,Intel Pentium Quad Core N4200,8GB,1TB Fusion Drive,Intel Iris Xe Graphics,No OS,4.50407264411859,35978.96447770497
lenevo,2 in 1 Convertible,12.320302279762517,HD 1920x1080 ,Intel Atom x5-Z8550,16GB,128GB SSD,NVIDIA GeForce GTX 1650,macOS,3.863411918024708,40645.84952708533
lenevo,Gaming,14.828800565318815,2K,Intel Celeron Dual Core 3855U ,4GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,4.591120891761614,36747.78026120125
hp,2 in 1 Convertible,13.098087667585578,Full HD,Intel Core i9,4GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,2.6859662913788425,62225.755105172095
Dell,Business Laptop,11.696408005281349,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,256GB SSD,Intel Iris Xe Graphics,Windows 10,2.7072740362463907,58235.76984468111
Apple,WorkStation,16.722672661404452,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,4GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.4123317285645243,62269.749947392294
lenevo,2 in 1 Convertible,14.78138569987274,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,16GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,4.813917351757335,58901.71907531796
Dell,UltraBook,13.937612802598139,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,12GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,4.192614449823758,34693.958582411105
hp,UltraBook,16.061083081812637,4K,Intel Core i7,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,No OS,4.980085719263728,68724.42350585535
MSI,Gaming,16.985011927173105,Full HD,AMD A9-Series 9420,4GB,1TB SSHD,NVIDIA GeForce GTX 1650,Windows 10,2.013682722242726,31041.172489319568
Apple,Business Laptop,14.837641960932729,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,16GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,2.045653043688297,32369.56641560241
MSI,Business Laptop,12.013602549296841,Full HD,Intel Core i9,8GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,3.187982981938683,59552.59915117472
Microsoft,UltraBook,16.4620612427057,HD 1920x1080 ,Intel Atom x5-Z8550,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 11,4.628289470287121,52651.163479414565
hp,NoteBook,11.912723814578658,HD 1920x1080 ,AMD A9-Series 9420,16GB,1TB HDD,AMD Radeon RX 5600M,macOS,3.834738834805033,61589.47696021114
MSI,2 in 1 Convertible,12.932813512794727,2K,Intel Core i7,16GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,2.2640483236387694,54645.04530119125
Acer,UltraBook,15.920695606471408,4K,Intel Core i5,8GB,2TB HDD,Intel Iris Xe Graphics,Windows 11,3.9765585805715937,44457.567713142475
Chuwi,NoteBook,15.251793163885328,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,4GB,512GB SSD,AMD Radeon RX 5600M,Windows 10,4.01880751772276,50148.6586484235
hp,UltraBook,14.658906087835387,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.663130028304885,37502.86013409921
Dell,2 in 1 Convertible,17.601154186684653,4K,AMD A9-Series 9420,8GB,256GB eMMC,Intel Iris Xe Graphics,Windows 11,2.2382521813195835,77207.03817106049
Microsoft,2 in 1 Convertible,15.37729372232149,4K,AMD Ryzen 7,16GB,512GB SSD,NVIDIA GeForce GTX 1650,macOS,2.0487212755285737,45176.405704533885
hp,NoteBook,11.212095285909266,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,4GB,256GB Flash Storage,AMD Radeon RX 5600M,Windows 11,4.701780338782479,36099.39549427308
hp,WorkStation,13.82376346965477,4K,Intel Core i7,12GB,2TB HDD,AMD Radeon RX 5600M,macOS,2.2980374045877188,76536.66515702382
Chuwi,Gaming,13.172667218516725,Full HD,Intel Core i7,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.523350915839009,48194.452665202974
hp,Business Laptop,11.703989955855373,4K,AMD Ryzen 5,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Linux,4.853062641456104,57069.20756851221
Apple,NoteBook,16.148976341483415,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 11,3.848861465762638,38681.89165079454
Dell,UltraBook,12.640208243093328,4K,AMD A9-Series 9420,12GB,128GB SSD,NVIDIA GeForce GTX 1650,macOS,4.867205606545702,54345.297152817504
Microsoft,Business Laptop,14.402534074465716,Full HD,Intel Core i9,4GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,4.0479758066081315,56092.93391428239
MSI,NoteBook,13.127944086201683,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,6TB HDD,Intel Iris Xe Graphics,Windows 10,3.382073086110953,52970.96563086601
